"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
9,3,8,2,"true","true",128,4,3.20741104038183e-10,55
4,1,1,4,"true","false",1024,1,3.39334593300341e-10,55
3,1,4,4,"true","true",512,1,3.81444037095931e-10,55
12,3,8,4,"true","true",1024,1,3.56240760212632e-10,55
6,3,8,2,"true","false",32,8,2.07811505504633e-09,55
12,4,1,2,"true","true",32,8,7.87150691313019e-10,55
5,5,2,4,"true","true",1024,128,8.79967699629109e-10,55
6,6,2,4,"true","true",512,2,2.41629322288379e-10,55
6,2,16,2,"true","true",256,256,1.02878075461348e-08,55
2,2,2,4,"true","true",512,512,7.5414919128687e-09,55
6,6,16,4,"true","false",256,16,1.94890108184582e-09,55
2,1,4,2,"true","true",256,32,1.25589499309001e-09,55
12,6,8,2,"true","true",512,256,4.55955447280219e-09,55
4,2,16,4,"true","true",32,1,1.00206520501311e-09,55
6,6,1,4,"true","false",512,64,3.96774141091804e-10,55
24,6,2,4,"true","false",128,4,1.42801336892131e-10,55
4,2,16,4,"true","true",256,4,7.73060683705752e-10,55
6,2,8,4,"true","true",128,64,3.13047778810838e-09,55
5,5,8,4,"true","true",128,1,6.18570956760641e-10,55
1,1,1,2,"true","true",32,32,5.37812076121873e-09,55
9,3,4,2,"true","true",256,4,2.28819346991867e-10,55
2,1,4,4,"true","true",32,2,7.94165688883113e-10,55
24,6,2,4,"true","true",64,8,3.31671678736128e-10,55
4,1,8,4,"true","false",32,32,6.49207053368785e-09,56
8,4,2,2,"true","false",1024,1024,3.64089476702116e-09,56
3,3,2,2,"true","false",32,4,8.51459726594226e-10,56
3,3,4,2,"true","false",1024,16,5.74614124629175e-10,56
20,5,4,4,"true","false",512,1,1.71386355252621e-10,56
8,4,4,4,"true","true",1024,4,2.80619988589674e-10,56
15,5,16,4,"true","true",128,128,9.08287435174331e-09,56
1,1,8,4,"true","false",128,8,2.00709956472562e-09,56
10,5,2,4,"true","true",1024,1,1.7442351594819e-10,56
6,3,8,4,"true","false",512,512,8.9437313724674e-09,56
4,4,2,2,"true","true",256,128,3.04017634934769e-09,56
8,4,4,2,"true","true",32,4,6.94436474257512e-10,56
1,1,8,2,"true","true",512,256,1.30293929304215e-08,56
24,6,16,4,"true","true",256,1,4.8488696735096e-10,56
20,5,4,2,"true","false",1024,4,1.90380452121864e-10,56
2,2,1,2,"true","true",1024,1,1.77770770658027e-10,56
2,1,16,2,"true","true",256,1,1.16810832609602e-09,56
4,4,16,4,"true","false",512,256,1.60580671264774e-08,56
4,2,1,2,"true","false",256,16,2.90523320046418e-10,56
5,5,16,4,"true","false",256,4,1.4287394443255e-09,56
8,4,4,4,"true","false",256,128,2.65090773825668e-09,56
15,5,8,2,"true","false",32,32,4.76589568222552e-09,56
15,5,2,2,"true","true",128,32,8.40966638423646e-10,56
6,3,8,2,"true","true",1024,4,4.73749890834666e-10,56
6,3,1,2,"true","false",128,1,1.64176129584829e-10,56
4,4,4,4,"true","true",256,16,7.50913779395871e-10,56
2,1,2,2,"true","true",256,8,2.69287358967844e-10,56
2,1,1,2,"true","true",128,8,4.14852527238655e-10,56
12,4,1,2,"true","true",128,2,1.86426326193671e-10,56
6,6,4,2,"true","false",32,1,5.22474208472135e-10,56
20,5,16,4,"true","true",256,1,4.99960246708517e-10,56
4,1,8,2,"true","false",1024,32,5.62602770455841e-10,56
8,2,2,2,"true","true",128,128,3.12051909462676e-09,56
10,5,4,4,"true","true",512,128,1.39108656079689e-09,56
8,4,4,4,"true","true",64,32,2.55367975772136e-09,56
5,5,1,4,"true","true",128,8,1.97795430247549e-10,56
12,3,1,2,"true","true",1024,1024,3.5272848220597e-09,56
1,1,4,4,"true","false",64,16,4.60090399424239e-09,56
24,6,1,4,"true","false",128,32,6.25706204216818e-10,56
5,5,2,4,"true","false",1024,32,2.76904708143112e-10,56
4,4,2,2,"true","false",1024,8,2.59667684263815e-10,56
1,1,2,2,"true","true",128,1,4.94397467849407e-10,56
1,1,2,4,"true","false",128,4,4.89627682359805e-10,56
2,2,4,4,"true","false",32,4,1.71290465063281e-09,56
1,1,2,2,"true","false",128,32,2.70584939861522e-09,56
8,2,8,2,"true","false",128,128,4.60110162212999e-09,56
20,5,2,4,"true","false",64,2,1.49337059342872e-10,56
5,5,1,4,"true","false",256,4,1.21905973842592e-10,56
8,2,4,2,"true","true",32,4,4.60468683280642e-10,56
3,3,16,4,"true","true",512,4,1.27704035024995e-09,56
8,2,4,4,"true","false",1024,512,1.82354757256822e-09,56
8,2,8,2,"true","true",1024,2,4.0869626101029e-10,56
1,1,1,4,"true","true",1024,256,1.39121715885375e-09,56
12,3,16,4,"true","false",32,2,6.4661063563552e-10,56
6,3,8,2,"true","false",32,16,3.98889859889563e-09,56
20,5,8,4,"true","false",256,4,2.31721066664194e-10,56
4,1,8,4,"true","true",1024,16,5.38635213092449e-10,56
10,5,16,4,"true","false",32,4,1.70934969620056e-09,56
24,6,2,2,"true","false",256,32,3.47479961792827e-10,56
8,2,8,4,"true","false",128,32,1.25522540002372e-09,56
18,6,4,4,"true","false",32,2,2.91044312420074e-10,56
4,2,1,2,"true","false",32,4,5.19863697472609e-10,56
4,2,1,4,"true","false",128,128,3.67245000347987e-09,56
12,4,16,2,"true","true",256,16,8.29256452522532e-10,56
6,3,2,2,"true","false",64,16,8.21442173203927e-10,56
15,5,1,4,"true","false",512,128,8.18467127276888e-10,56
15,5,4,4,"true","true",128,128,3.50742580861992e-09,56
6,3,2,4,"true","true",1024,8,1.54271757008455e-10,56
4,2,8,4,"true","true",128,32,2.41144560410921e-09,56
12,6,4,2,"true","true",512,256,2.85724927389589e-09,56
1,1,16,4,"true","true",128,16,5.66119826495604e-09,56
4,1,1,2,"true","false",512,512,4.48085820081663e-09,56
15,5,2,4,"true","false",512,2,1.94978796685766e-10,56
12,4,4,2,"true","false",128,8,2.99635250054039e-10,56
10,5,1,2,"true","true",32,4,3.82746741652466e-10,56
10,5,2,2,"true","false",512,64,4.0675883034761e-10,56
16,4,1,4,"true","true",512,1,1.7884959584958e-10,56
12,3,4,2,"true","false",64,1,1.73350952378822e-10,56
4,2,1,2,"true","false",512,512,3.79117798804013e-09,56
2,2,16,4,"true","true",256,4,1.33434917430917e-09,56
20,5,16,4,"true","false",128,8,5.83045756903417e-10,56
3,1,1,4,"true","true",1024,64,4.84399805552018e-10,56
9,3,2,2,"true","false",512,1,2.35094735621644e-10,56
2,2,2,4,"true","true",128,128,7.32143459133957e-09,56
8,4,16,4,"true","true",32,2,1.1232600011331e-09,56
6,2,8,4,"true","false",512,256,3.26578634636482e-09,56
12,6,16,4,"true","false",32,8,2.917219916879e-09,56
8,4,4,2,"true","true",1024,1024,6.93700443289837e-09,56
12,6,4,4,"true","false",1024,16,2.62794918988874e-10,56
2,1,8,2,"true","true",64,32,6.62581176820725e-09,56
20,5,8,4,"true","false",256,8,2.30825073164383e-10,57
3,3,1,2,"true","true",1024,512,1.9123818722109e-09,57
12,3,8,2,"true","true",512,8,2.8072452653718e-10,57
12,4,16,4,"true","true",64,64,9.11005406314657e-09,57
4,2,4,2,"true","false",128,128,6.24203034731727e-09,57
20,5,2,4,"true","true",1024,256,8.02551333100496e-10,57
2,2,4,4,"true","true",1024,64,1.00587193510494e-09,57
5,5,4,4,"true","false",128,128,1.04280630323661e-08,57
6,3,2,2,"true","false",512,16,1.58400381014642e-10,57
8,2,8,4,"true","false",32,4,6.99831341729073e-10,57
15,5,2,4,"true","false",512,512,3.75018196048117e-09,57
24,6,8,2,"true","false",128,16,5.09439051195602e-10,57
5,5,8,2,"true","false",128,64,7.65746441452701e-09,57
12,3,1,2,"true","true",1024,1,2.35428453745276e-10,57
12,4,16,4,"true","true",256,4,6.6647869181587e-10,57
12,3,1,4,"true","false",64,2,1.75973824488655e-10,57
1,1,8,2,"true","false",128,64,1.31350355393522e-08,57
5,5,2,2,"true","false",256,128,3.01662013131831e-09,57
6,3,1,2,"true","true",32,2,2.87443489849453e-10,57
24,6,16,4,"true","false",256,32,9.67084336846908e-10,57
3,3,8,4,"true","false",512,2,7.22591918523627e-10,57
12,6,16,4,"true","true",64,16,3.00417868979952e-09,57
4,1,4,4,"true","true",512,4,3.04319992384667e-10,57
1,1,16,2,"true","false",512,16,1.92029819716613e-09,57
12,6,8,2,"true","true",512,16,3.69352207889029e-10,57
20,5,8,2,"true","false",256,256,4.16660005755249e-09,57
5,5,16,4,"true","true",64,16,5.94782536153013e-09,57
6,6,4,4,"true","true",1024,1024,1.48547001245221e-08,57
3,1,4,2,"true","true",1024,1,3.88785627190353e-10,57
16,4,2,4,"true","true",512,8,1.65368233072772e-10,57
12,6,16,4,"true","true",128,8,1.01801774177715e-09,57
6,3,16,4,"true","true",512,32,1.09161463000063e-09,57
6,3,1,4,"true","true",256,16,2.50914455553676e-10,57
2,2,1,4,"true","false",32,4,5.2855231463896e-10,57
4,4,2,4,"true","false",512,256,3.23878769974708e-09,57
4,1,16,2,"true","false",256,256,1.04628010813447e-08,57
6,3,1,2,"true","false",128,64,1.58754897252368e-09,57
3,1,8,4,"true","false",64,1,5.78325902423887e-10,57
10,5,1,2,"true","true",64,32,1.40989723036649e-09,57
1,1,2,2,"true","true",1024,64,7.83462900119612e-10,57
15,5,8,2,"true","true",1024,32,3.4475625868942e-10,57
24,6,2,4,"true","true",512,512,2.94771170684387e-09,57
16,4,2,4,"true","true",512,32,2.25502137514736e-10,57
2,1,2,4,"true","false",32,1,4.22459083703103e-10,57
15,5,1,2,"true","false",32,2,2.66817384109471e-10,57
6,6,4,2,"true","false",64,1,4.38050933158707e-10,57
8,2,16,2,"true","true",512,512,8.08675037135061e-09,57
3,1,8,4,"true","true",256,8,5.47999743196918e-10,57
12,3,8,4,"true","true",32,1,3.05587057653178e-10,57
12,6,2,4,"true","true",1024,512,1.93442758673301e-09,57
12,3,2,4,"true","true",32,1,1.91530598289019e-10,57
12,6,4,4,"true","true",64,8,6.30484410550209e-10,57
18,6,16,4,"true","true",256,8,5.76102069569599e-10,57
4,1,2,2,"true","true",128,128,4.49027125652646e-09,57
6,3,1,2,"true","true",1024,4,1.57596472343103e-10,57
6,2,2,2,"true","true",256,128,2.13383743119441e-09,57
2,2,4,4,"true","true",256,32,1.68903497372019e-09,57
5,5,1,4,"true","false",128,64,1.46025132860519e-09,57
3,1,8,4,"true","true",1024,16,6.56571322964258e-10,57
4,1,1,4,"true","true",512,8,3.06415811176263e-10,57
2,1,4,2,"true","true",128,32,2.35510651041901e-09,57
8,2,2,4,"true","false",512,2,2.147927998422e-10,57
2,1,1,2,"true","true",1024,8,2.51784234312279e-10,57
9,3,1,4,"true","true",512,64,4.85788545159554e-10,57
1,1,4,4,"true","false",512,1,8.3295444551289e-10,57
3,1,1,4,"true","false",1024,16,3.3424099517772e-10,57
3,3,8,4,"true","false",512,32,1.20444242990543e-09,57
12,6,2,2,"true","false",1024,64,2.62697128373193e-10,57
8,4,2,2,"true","true",64,64,3.09961550400539e-09,57
3,1,4,2,"true","false",32,2,5.93785521560168e-10,57
9,3,16,4,"true","false",256,128,4.74296645169555e-09,57
12,3,4,2,"true","false",32,8,7.23626447506336e-10,57
4,1,1,4,"true","false",1024,256,1.21578531809945e-09,57
4,1,1,4,"true","false",256,2,3.06059495983617e-10,57
6,3,2,2,"true","true",64,8,4.38276766374297e-10,57
15,5,8,4,"true","false",128,4,2.91971131847834e-10,57
4,4,4,4,"true","true",1024,2,5.68439478011599e-10,57
24,6,4,4,"true","false",1024,4,1.82505956908587e-10,57
9,3,16,2,"true","true",128,32,2.33084957159068e-09,57
8,2,8,2,"true","true",1024,4,3.87437957323939e-10,57
8,2,8,2,"true","true",128,128,4.59764430405793e-09,57
2,1,16,4,"true","true",1024,4,1.3333397055436e-09,57
12,4,2,4,"true","true",256,8,2.0952611656238e-10,57
18,6,8,4,"true","true",256,4,3.00956056148206e-10,57
18,6,16,2,"true","false",128,8,7.30106978867847e-10,57
3,1,1,2,"true","false",128,32,1.42881393255316e-09,57
8,2,2,4,"true","false",64,1,2.07317273761215e-10,57
20,5,4,4,"true","false",128,4,1.49704263241121e-10,57
6,6,2,4,"true","false",256,128,2.97915677448385e-09,57
6,2,2,4,"true","false",512,4,2.60470890219833e-10,57
16,4,4,2,"true","true",512,128,7.27681863696544e-10,58
12,6,16,4,"true","false",128,4,7.25877797020302e-10,58
10,5,8,4,"true","true",32,4,1.01671838555722e-09,58
4,4,8,2,"true","false",128,8,1.0999065650018e-09,58
6,2,8,4,"true","false",128,4,3.79068974037363e-10,58
6,3,16,2,"true","false",512,32,1.20584639378981e-09,58
24,6,1,2,"true","false",1024,16,1.83632491074325e-10,58
2,2,8,2,"true","false",64,1,9.5893108330394e-10,58
16,4,8,4,"true","true",128,2,2.2984405827111e-10,58
10,5,1,2,"true","true",512,256,1.60451674662287e-09,58
24,6,1,4,"true","false",256,16,1.99360689219909e-10,58
1,1,2,2,"true","false",1024,8,4.56558534103865e-10,58
18,6,2,2,"true","false",128,64,1.69314149445299e-09,58
5,5,2,2,"true","true",1024,128,8.78287188119195e-10,58
4,1,8,4,"true","false",128,8,5.9707588187719e-10,58
4,1,2,4,"true","true",128,4,3.13438760035873e-10,58
4,4,2,2,"true","true",32,16,2.8629363651011e-09,58
12,3,1,4,"true","false",512,32,2.38997810838867e-10,58
2,2,4,2,"true","true",64,4,9.48937045050257e-10,58
3,3,8,2,"true","true",256,8,7.00396711967041e-10,58
12,6,16,2,"true","true",512,8,8.53295053715626e-10,58
12,3,4,2,"true","true",128,128,2.76961458724395e-09,58
4,1,2,2,"true","false",128,4,3.10837994469798e-10,58
18,6,16,2,"true","true",32,8,2.02119839341448e-09,58
6,6,2,2,"true","false",128,16,7.04560018567083e-10,58
6,3,2,4,"true","true",32,32,3.10688019893266e-09,58
12,4,1,2,"true","true",1024,512,1.86228939714642e-09,58
18,6,1,4,"true","true",1024,512,1.94626449043265e-09,58
6,2,16,4,"true","true",512,2,6.46240532856267e-10,58
15,5,4,4,"true","false",512,256,1.90011323869206e-09,58
18,6,2,2,"true","false",128,1,1.89075934672369e-10,58
10,5,1,2,"true","false",64,1,1.4813143181673e-10,58
3,1,8,2,"true","true",1024,128,1.36298049606655e-09,58
20,5,1,2,"true","true",128,2,1.50827250418176e-10,58
1,1,4,4,"true","false",512,512,1.78850795469804e-08,58
6,3,16,4,"true","true",256,32,1.8418231226155e-09,58
18,6,16,2,"true","true",512,1,6.54143132285007e-10,58
24,6,2,2,"true","true",512,64,3.72916930582912e-10,58
16,4,2,4,"true","true",128,1,1.58519127922462e-10,58
4,1,8,4,"true","true",1024,256,1.83507879501944e-09,58
3,3,16,2,"true","true",512,2,1.26471901873981e-09,58
10,5,8,2,"true","true",1024,8,4.06746598400892e-10,58
6,2,2,4,"true","false",64,1,2.74422227919189e-10,58
6,6,4,2,"true","false",512,32,7.13206066135223e-10,58
3,1,1,4,"true","false",1024,512,2.76362255222002e-09,58
9,3,16,2,"true","true",512,64,1.34335459696844e-09,58
1,1,8,2,"true","true",1024,4,1.5585728778721e-09,58
3,3,2,2,"true","false",512,64,8.62369541839681e-10,58
12,4,8,2,"true","true",64,64,5.45812308215117e-09,58
12,4,4,4,"true","true",64,2,2.08244850254398e-10,58
2,2,16,2,"true","false",512,1,1.50946794095897e-09,58
5,5,4,4,"true","true",64,1,4.68788154637478e-10,58
12,4,2,2,"true","false",256,256,3.62821646611877e-09,58
24,6,1,4,"true","false",512,64,3.73774966493457e-10,58
12,4,1,4,"true","false",512,2,1.84028769745764e-10,58
4,1,1,4,"true","false",512,8,3.12803332216742e-10,58
18,6,8,2,"true","false",128,4,2.77997713185514e-10,58
12,4,16,4,"true","true",64,2,5.46463754232124e-10,58
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,58
6,6,8,2,"true","true",256,4,6.22583043386733e-10,58
2,2,4,4,"true","false",64,16,3.22816498849178e-09,58
3,1,2,2,"true","true",1024,64,5.44388951324643e-10,58
3,1,1,2,"true","true",512,4,3.22922794731291e-10,58
9,3,16,4,"true","true",512,32,8.13832449248503e-10,58
6,3,16,2,"true","true",256,32,1.83925082483319e-09,58
4,4,4,4,"true","false",128,16,1.31894262858993e-09,58
8,2,16,4,"true","true",256,32,1.14854949062961e-09,58
10,5,2,4,"true","true",256,4,1.41563511285379e-10,58
12,4,1,4,"true","false",256,128,1.54533610941477e-09,58
24,6,2,2,"true","false",128,64,1.27778955682981e-09,58
16,4,1,4,"true","false",256,8,1.6255882117528e-10,58
4,2,1,4,"true","false",256,4,1.93862476366942e-10,58
15,5,2,2,"true","false",128,8,2.81473275021877e-10,58
2,2,4,2,"true","true",256,16,9.45652996757495e-10,58
3,3,2,4,"true","false",256,32,8.47758484037168e-10,58
20,5,1,2,"true","true",1024,8,1.86789187785682e-10,58
4,4,1,4,"true","true",512,2,1.23999015246297e-10,58
12,4,2,2,"true","true",128,4,2.0594392626533e-10,58
1,1,4,4,"true","false",1024,16,7.72329018922137e-10,58
16,4,16,2,"true","false",128,128,6.76902878855243e-09,58
8,4,2,2,"true","false",512,4,1.45503566509476e-10,58
1,1,16,2,"true","true",1024,8,2.58998134492118e-09,58
1,1,16,4,"true","false",256,32,5.6419070398248e-09,58
4,4,4,4,"true","true",32,32,9.71219408557704e-09,58
12,6,2,2,"true","false",32,16,1.30138881614487e-09,58
15,5,1,2,"true","true",1024,8,2.07050971708957e-10,58
20,5,4,2,"true","false",1024,1024,3.59948278274824e-09,58
15,5,1,2,"true","false",32,4,4.20909649446713e-10,58
2,1,4,2,"true","false",1024,2,4.57721468155334e-10,58
20,5,4,4,"true","false",512,4,1.59700307223834e-10,58
1,1,1,2,"true","false",512,1,2.4223539167707e-10,59
16,4,8,4,"true","true",64,16,1.01422195543646e-09,59
20,5,2,4,"true","true",256,4,1.51603201105063e-10,59
4,4,8,4,"true","false",64,64,1.62616022268305e-08,59
12,4,8,2,"true","false",1024,512,3.30981262709911e-09,59
12,4,16,2,"true","true",128,128,9.04929584324225e-09,59
6,2,16,4,"true","true",512,32,9.14944784987646e-10,59
3,1,16,2,"true","false",256,16,1.25705825987502e-09,59
4,1,16,4,"true","true",1024,4,8.88552898287989e-10,59
4,2,1,2,"true","true",128,32,9.58972458141155e-10,59
6,6,4,2,"true","false",1024,1,5.25429717505622e-10,59
12,4,8,2,"true","true",128,32,1.30989527850583e-09,59
8,4,4,2,"true","true",32,8,1.29330385031558e-09,59
6,6,8,4,"true","false",256,4,6.59995879278939e-10,59
15,5,2,4,"true","true",1024,4,2.33425416307099e-10,59
3,1,1,4,"true","true",128,16,7.9703450834066e-10,59
6,6,4,2,"true","true",32,32,9.236196922937e-09,59
6,2,8,2,"true","false",128,32,1.64169099715354e-09,59
2,1,4,4,"true","false",128,1,4.79023021390076e-10,59
1,1,1,4,"true","false",64,32,2.68575348590021e-09,59
4,2,4,2,"true","true",512,128,1.66025254903393e-09,59
24,6,4,2,"true","true",32,1,1.69233100879843e-10,59
10,5,16,4,"true","true",256,64,3.45232814186836e-09,59
8,4,2,4,"true","true",512,64,4.17265313784136e-10,59
8,4,4,4,"true","false",64,2,2.63147298053256e-10,59
4,1,8,4,"true","true",512,128,1.76463279887621e-09,59
4,1,4,2,"true","true",256,1,3.13661816586125e-10,59
4,2,8,4,"true","true",512,1,5.16425249592872e-10,59
2,1,16,4,"true","false",512,8,1.12522194749353e-09,59
10,5,8,2,"true","true",32,32,7.13402853694329e-09,59
24,6,2,2,"true","true",256,8,1.48796701342925e-10,59
2,2,1,4,"true","false",512,512,3.85593346701902e-09,59
20,5,4,4,"true","false",64,4,2.05594864650536e-10,59
3,3,1,2,"true","true",1024,512,1.9123818722109e-09,59
24,6,1,2,"true","true",64,1,1.42903142658778e-10,59
20,5,1,4,"true","false",1024,64,2.44531450341117e-10,59
4,1,8,2,"true","true",64,4,6.00705075963888e-10,59
9,3,4,2,"true","false",512,16,2.25556964664142e-10,59
18,6,2,4,"true","true",64,64,3.511113773387e-09,59
2,2,2,2,"true","false",64,2,3.54958389196651e-10,59
1,1,8,2,"true","true",32,4,3.54405625370781e-09,59
2,1,4,2,"true","false",64,32,4.57819440166628e-09,59
12,6,4,2,"true","false",32,16,2.24354962456132e-09,59
6,2,4,2,"true","false",256,256,4.19611016815855e-09,59
10,5,2,4,"true","true",32,8,7.10746851790047e-10,59
2,1,8,4,"true","true",512,32,1.0451377647534e-09,59
3,1,2,2,"true","true",64,64,6.04204574753898e-09,59
5,5,2,4,"true","true",128,128,6.04140279542282e-09,59
15,5,1,4,"true","true",512,256,1.63123955720498e-09,59
4,2,1,2,"true","false",512,1,1.93766336042966e-10,59
1,1,16,2,"true","true",64,8,5.67313394943806e-09,59
4,1,1,4,"true","false",128,8,3.90999108952045e-10,59
12,4,1,2,"true","false",32,16,1.46535099609401e-09,59
8,4,2,4,"true","true",1024,8,1.64507548508177e-10,59
2,2,4,2,"true","true",64,16,3.22332972690541e-09,59
3,1,8,4,"true","false",256,1,5.50139819261406e-10,59
15,5,1,2,"true","false",64,4,2.53649819466201e-10,59
20,5,8,2,"true","false",256,32,5.4096720347883e-10,59
2,2,16,4,"true","false",256,1,1.39600330626115e-09,59
2,1,1,4,"true","true",64,16,1.3843351975827e-09,59
5,5,16,2,"true","false",128,128,2.7130187094602e-08,59
6,2,4,4,"true","false",512,256,2.19573313523106e-09,59
3,1,4,2,"true","false",32,8,1.62620895822581e-09,59
20,5,4,4,"true","false",64,16,6.40671658682066e-10,59
8,2,2,2,"true","false",512,8,2.09481120004904e-10,59
4,4,1,2,"true","false",1024,16,1.33191938969492e-10,59
16,4,4,2,"true","false",512,32,2.2934320930628e-10,59
9,3,1,2,"true","true",1024,1,2.54846526318952e-10,59
8,2,2,4,"true","false",512,256,1.66510612908506e-09,59
1,1,4,2,"true","false",1024,32,7.61054836997489e-10,59
6,3,4,2,"true","false",32,32,5.2861777684216e-09,59
24,6,1,2,"true","false",128,2,1.42736530572719e-10,59
24,6,4,4,"true","true",256,4,1.45097021726241e-10,59
12,4,1,4,"true","false",512,64,4.50726361513558e-10,59
4,1,2,4,"true","false",512,1,3.3016562328258e-10,59
4,1,2,4,"true","true",32,4,6.68863336590425e-10,59
15,5,16,4,"true","false",256,64,2.33328499337332e-09,59
12,6,8,2,"true","true",32,8,1.75992553600167e-09,59
18,6,8,2,"true","true",64,8,6.75814547098875e-10,59
12,6,2,2,"true","true",256,256,3.12261689962047e-09,59
2,1,16,4,"true","true",1024,4,1.3333397055436e-09,59
15,5,2,4,"true","false",256,1,1.91750946170615e-10,59
5,5,4,2,"true","true",32,2,7.58871035562141e-10,59
20,5,4,4,"true","true",256,1,1.55526273862542e-10,59
6,3,8,4,"true","false",256,64,2.10419655241422e-09,59
6,6,2,2,"true","false",1024,8,2.96688570290509e-10,59
18,6,1,4,"true","true",64,64,3.03845054419797e-09,59
3,1,1,4,"true","true",512,1,3.39825271391659e-10,59
1,1,1,2,"true","true",512,1,2.4041098220529e-10,59
2,1,2,2,"true","true",512,128,1.39314359788381e-09,59
12,6,16,2,"true","true",128,32,3.1984597592594e-09,60
24,6,2,2,"true","false",256,128,1.3375177268578e-09,60
8,2,2,4,"true","true",64,1,2.0523125959216e-10,60
20,5,1,4,"true","false",64,32,1.2549541776956e-09,60
9,3,8,4,"true","false",256,8,3.29620764563414e-10,60
5,5,8,4,"true","false",64,8,1.86861852867852e-09,60
6,3,2,4,"true","true",1024,4,1.53616654779764e-10,60
12,6,4,2,"true","false",512,128,1.38364055372712e-09,60
3,3,2,2,"true","false",128,32,1.60062123682444e-09,60
12,3,1,4,"true","true",512,512,2.98116971985362e-09,60
8,2,1,4,"true","false",512,256,1.66874139116243e-09,60
1,1,8,2,"true","false",32,4,3.54633434433843e-09,60
3,1,2,2,"true","false",1024,512,3.10873322275937e-09,60
12,3,1,4,"true","false",128,16,3.95638794154166e-10,60
4,4,16,2,"true","true",512,32,2.23130874169362e-09,60
2,1,1,2,"true","false",512,8,2.67847515673319e-10,60
20,5,2,4,"true","true",512,2,1.63656619740194e-10,60
2,1,8,4,"true","false",64,32,6.63719265461491e-09,60
3,1,16,2,"true","true",512,8,8.86638247626961e-10,60
10,5,1,2,"true","true",256,16,2.24444762749514e-10,60
8,2,8,4,"true","true",32,4,7.03868792225606e-10,60
10,5,1,2,"true","true",1024,16,1.59445222335228e-10,60
1,1,2,2,"true","true",1024,32,4.5425482497437e-10,60
3,1,4,4,"true","false",32,2,5.79775887767358e-10,60
9,3,4,4,"true","false",1024,32,2.63578700011785e-10,60
1,1,8,4,"true","false",512,32,1.9428711166388e-09,60
4,2,8,4,"true","true",512,1,5.16425249592872e-10,60
8,2,8,2,"true","true",1024,32,3.82390968272866e-10,60
8,4,4,4,"true","true",256,2,2.61115053812995e-10,60
3,3,8,2,"true","false",1024,1,9.91463487032916e-10,60
2,2,8,2,"true","true",256,32,2.4586610993163e-09,60
4,2,2,4,"true","false",256,16,2.92723556022682e-10,60
16,4,2,2,"true","true",64,32,1.30668516187989e-09,60
2,2,2,2,"true","false",512,64,9.89884596085627e-10,60
6,6,1,2,"true","true",32,8,6.63749110745376e-10,60
8,4,1,2,"true","false",512,1,1.58155392994076e-10,60
8,4,8,2,"true","true",1024,16,4.34156841819137e-10,60
15,5,8,2,"true","false",64,16,1.26940928207109e-09,60
12,6,4,2,"true","false",1024,64,4.53695144629321e-10,60
3,3,16,4,"true","true",64,64,2.78169983989457e-08,60
4,4,8,2,"true","false",128,32,3.7368301391512e-09,60
16,4,2,4,"true","true",128,1,1.58519127922462e-10,60
6,2,1,4,"true","true",64,4,3.37013193916616e-10,60
3,1,2,4,"true","false",512,256,3.06797009419811e-09,60
6,3,1,2,"true","true",1024,1024,3.65530456372466e-09,60
3,1,4,4,"true","true",64,64,6.03792249427736e-09,60
8,4,4,4,"true","false",64,2,2.63147298053256e-10,60
18,6,2,2,"true","false",64,8,4.59845767521088e-10,60
8,2,8,4,"true","false",32,2,4.38556351534793e-10,60
4,4,16,4,"true","false",64,1,1.38043806456947e-09,60
12,6,1,4,"true","true",256,16,2.20696173531085e-10,60
12,6,16,2,"true","true",64,4,1.03564221789522e-09,60
20,5,2,2,"true","false",1024,1,2.0037543244716e-10,60
8,2,2,4,"true","true",32,2,2.93592913702753e-10,60
12,4,1,2,"true","true",256,64,7.87034584206009e-10,60
10,5,1,2,"true","true",64,8,3.81300886555938e-10,60
6,3,16,4,"true","true",32,16,6.5802441610581e-09,60
2,1,2,2,"true","true",512,2,2.71223255070826e-10,60
20,5,8,2,"true","true",256,8,2.29780885662083e-10,60
12,3,2,4,"true","true",64,16,7.23932803039098e-10,60
4,4,4,4,"true","false",128,128,1.05501490744402e-08,60
18,6,2,2,"true","false",64,64,3.49986998134603e-09,60
12,6,2,4,"true","false",512,64,4.1069054796394e-10,60
20,5,1,2,"true","true",512,128,7.17412843085526e-10,60
18,6,8,4,"true","true",256,1,2.91153637094706e-10,60
3,3,16,4,"true","false",64,32,1.34399452903293e-08,60
16,4,2,2,"true","true",1024,64,2.49648396147298e-10,60
8,4,2,2,"true","false",256,4,1.4679760820689e-10,60
1,1,2,4,"true","false",64,32,5.38495068608245e-09,60
12,3,2,4,"true","false",128,1,1.77500622166716e-10,60
20,5,4,2,"true","true",1024,256,7.99487857793661e-10,60
9,3,1,4,"true","false",512,256,1.71086126735218e-09,60
6,2,4,2,"true","false",64,8,6.29473147042613e-10,60
12,3,1,2,"true","false",64,4,2.37500652860392e-10,60
3,3,2,2,"true","true",256,32,8.45159224024372e-10,60
6,3,4,2,"true","true",32,16,2.69843222832783e-09,60
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,60
4,1,4,4,"true","false",32,4,6.63562259223623e-10,60
