"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
10,5,2,4,"true","true",64,2,1.46180708673754e-10,52
4,4,8,2,"true","true",128,16,1.9649260267628e-09,52
15,5,4,2,"true","false",32,2,3.04108331737046e-10,52
2,2,16,4,"true","true",64,32,1.52299099677339e-08,52
6,3,8,4,"true","false",64,32,4.1061416349663e-09,52
4,4,4,4,"true","false",32,1,5.76801039851002e-10,52
9,3,1,2,"true","true",1024,32,2.34756584146751e-10,52
8,2,1,2,"true","false",1024,128,4.9009075197609e-10,52
4,4,8,4,"true","true",64,32,7.60044288573495e-09,52
12,6,16,4,"true","false",32,16,5.57312225700265e-09,52
9,3,4,2,"true","true",512,64,5.50214221721137e-10,52
2,2,1,4,"true","false",256,16,2.65875624318951e-10,52
12,4,8,4,"true","true",128,64,2.62839942532044e-09,52
10,5,1,2,"true","true",1024,16,1.59445222335228e-10,52
18,6,1,4,"true","false",512,2,1.6570916986521e-10,52
6,6,1,2,"true","false",256,32,3.73602364387663e-10,52
5,5,16,2,"true","false",64,8,3.15253765934895e-09,52
9,3,1,2,"true","true",256,256,3.29893843704722e-09,52
18,6,2,2,"true","false",128,1,1.89075934672369e-10,52
24,6,4,2,"true","false",128,8,1.97285154734473e-10,52
24,6,8,2,"true","false",128,32,9.64580320932023e-10,52
12,6,4,2,"true","true",32,16,2.24473984829689e-09,52
6,6,4,2,"true","false",32,8,2.27270668229687e-09,52
12,4,8,4,"true","false",256,64,1.36111351144468e-09,52
12,6,1,4,"true","true",256,128,1.5048107717741e-09,52
6,2,4,2,"true","true",1024,1024,4.78843319972813e-09,53
6,3,8,2,"true","true",1024,4,4.73749890834666e-10,53
6,2,8,2,"true","true",512,16,3.87783326855661e-10,53
24,6,1,4,"true","false",128,32,6.25706204216818e-10,53
3,1,1,2,"true","true",32,8,1.44412669783449e-09,53
5,5,16,4,"true","false",256,2,1.59414438020116e-09,53
4,4,8,2,"true","false",128,1,6.80652273946845e-10,53
8,4,4,2,"true","true",64,1,2.76023399735998e-10,53
8,4,1,4,"true","true",512,512,3.2957330059753e-09,53
6,6,1,2,"true","true",128,16,3.45596042548929e-10,53
20,5,8,2,"true","true",256,128,2.06916519267784e-09,53
8,4,1,2,"true","false",128,1,1.47974279729797e-10,53
12,3,2,4,"true","true",64,1,1.74913143191776e-10,53
4,4,2,2,"true","true",32,32,5.67435170144307e-09,53
18,6,4,2,"true","false",1024,1,2.33084551103054e-10,53
12,3,2,4,"true","false",256,4,1.76292768753674e-10,53
4,4,2,4,"true","false",128,64,2.90860377612356e-09,53
12,4,1,2,"true","false",256,128,1.54576883419484e-09,53
6,2,4,2,"true","true",128,32,1.11980658428254e-09,53
1,1,8,4,"true","false",1024,8,1.56739382645918e-09,53
20,5,8,2,"true","true",32,16,1.77952079004711e-09,53
15,5,16,4,"true","true",256,8,5.9858140772326e-10,53
16,4,1,2,"true","true",256,4,1.59197665840651e-10,53
6,2,1,4,"true","false",256,32,5.54775438683696e-10,53
6,3,16,4,"true","true",512,4,7.15304290387052e-10,53
15,5,8,2,"true","true",64,8,6.94754332105973e-10,53
2,2,1,2,"true","false",256,64,9.47878206826004e-10,53
6,2,2,2,"true","false",128,1,2.61754111592184e-10,53
3,3,8,2,"true","false",64,2,7.38993712341187e-10,53
15,5,8,2,"true","true",512,2,2.9729923732184e-10,53
15,5,8,2,"true","true",1024,4,3.34949645483335e-10,53
2,1,8,2,"true","false",512,64,1.80485859056124e-09,53
10,5,4,2,"true","false",32,16,2.33485907760957e-09,53
6,6,4,2,"true","false",1024,16,4.69123614331519e-10,53
8,4,16,2,"true","false",512,2,9.14590488647533e-10,53
16,4,1,2,"true","false",128,2,1.60157934887684e-10,53
10,5,8,2,"true","true",512,16,3.8012297426352e-10,53
12,3,16,2,"true","true",1024,2,6.05376137461497e-10,53
8,4,4,2,"true","false",1024,8,2.87426475813693e-10,53
4,2,1,4,"true","true",512,2,1.90130565952184e-10,53
24,6,4,4,"true","true",32,2,2.1826676447115e-10,53
2,1,8,2,"true","true",512,16,6.91203186909208e-10,53
16,4,2,4,"true","false",256,64,6.81846794689142e-10,53
2,2,4,2,"true","true",512,32,9.30000749128879e-10,53
10,5,2,2,"true","true",1024,16,1.56496447689172e-10,53
2,2,2,4,"true","true",1024,1024,7.85158826412372e-09,53
9,3,8,4,"true","false",128,1,3.29275005149909e-10,53
5,5,16,2,"true","false",64,2,1.36757831795565e-09,53
12,6,1,2,"true","true",1024,128,4.54825859020426e-10,53
9,3,2,4,"true","false",512,4,2.27384410633353e-10,53
3,3,8,2,"true","true",128,16,2.1267384683418e-09,54
8,4,8,4,"true","true",1024,32,4.44812718054294e-10,54
3,1,2,2,"true","false",512,128,1.60681894832633e-09,54
2,2,8,2,"true","false",128,1,8.74297862841379e-10,54
18,6,1,4,"true","false",32,16,1.32897426758932e-09,54
12,6,2,2,"true","false",128,32,6.92700988419367e-10,54
1,1,2,2,"true","true",32,16,5.38230423475533e-09,54
6,2,16,2,"true","true",64,16,2.70070589372717e-09,54
20,5,8,4,"true","true",512,2,2.59583284515503e-10,54
3,1,4,2,"true","true",32,32,5.97258613140496e-09,54
15,5,1,4,"true","false",1024,1,2.166289405041e-10,54
4,2,1,2,"true","true",128,32,9.58972458141155e-10,54
8,2,2,4,"true","true",512,64,4.60608440272521e-10,54
8,4,4,4,"true","false",1024,8,2.87782023358927e-10,54
20,5,2,2,"true","true",128,32,6.32066971254029e-10,54
6,2,2,2,"true","false",512,128,1.13824229342149e-09,54
2,2,2,4,"true","false",512,1,3.38476129378713e-10,54
12,4,16,4,"true","false",256,64,2.30999145508995e-09,54
5,5,4,2,"true","false",1024,8,5.26775719033747e-10,54
15,5,1,2,"true","false",512,4,1.74743548883907e-10,54
3,3,2,4,"true","true",256,64,1.62545289116067e-09,54
5,5,4,4,"true","false",256,2,4.20076184794366e-10,54
12,4,8,4,"true","false",128,64,2.61318863570847e-09,54
5,5,8,2,"true","false",1024,4,8.14663989372092e-10,54
12,3,4,2,"true","false",512,16,1.80052534169903e-10,54
15,5,2,4,"true","true",1024,256,1.06638818949289e-09,54
1,1,1,4,"true","false",512,1,2.41024529825223e-10,54
6,2,16,2,"true","true",1024,64,1.02896147283482e-09,54
3,1,2,4,"true","true",512,64,8.87838804291488e-10,54
10,5,1,4,"true","true",512,8,1.41934937766539e-10,54
18,6,8,4,"true","true",256,4,3.00956056148206e-10,54
15,5,16,4,"true","true",64,8,1.16435589382147e-09,54
8,4,2,4,"true","true",64,64,3.09854041488713e-09,54
12,4,2,2,"true","false",64,1,2.12424288856719e-10,54
1,1,1,2,"true","true",256,2,2.28575556869947e-10,54
18,6,8,4,"true","false",32,2,4.37130787368472e-10,54
12,3,16,2,"true","true",1024,512,4.48505868362398e-09,54
4,1,8,4,"true","false",1024,16,5.45912486157058e-10,54
6,2,2,2,"true","false",64,2,2.64419719717635e-10,54
6,3,8,4,"true","true",32,4,1.14888326060702e-09,54
4,2,1,4,"true","false",64,8,5.13984785876306e-10,54
10,5,16,2,"true","false",128,8,1.03677395597934e-09,54
4,1,16,2,"true","false",128,64,5.4216317808261e-09,54
8,4,16,2,"true","true",512,16,9.00398491865728e-10,54
8,4,4,4,"true","true",256,256,5.4249276351412e-09,54
24,6,8,2,"true","true",64,1,2.11735292561325e-10,54
1,1,4,2,"true","true",1024,64,1.30322695602234e-09,54
10,5,8,2,"true","true",512,8,3.73988297193216e-10,54
16,4,16,2,"true","true",512,4,5.67768040199542e-10,54
4,4,1,4,"true","true",512,128,8.05005464960168e-10,54
4,1,2,2,"true","false",1024,64,4.02358956455417e-10,55
12,6,2,2,"true","false",32,4,3.7073203012971e-10,55
8,4,8,2,"true","true",256,256,8.27288527508037e-09,55
6,2,2,4,"true","true",128,2,2.66785619717848e-10,55
18,6,1,2,"true","false",64,8,3.98162936162604e-10,55
12,3,1,4,"true","true",1024,16,2.12491586814447e-10,55
3,3,8,4,"true","true",512,4,6.9476297178094e-10,55
20,5,4,2,"true","true",128,16,3.43497979812805e-10,55
2,1,1,4,"true","false",64,16,1.38525075470934e-09,55
6,3,2,4,"true","false",128,4,1.61678922982811e-10,55
2,1,2,2,"true","false",1024,128,7.44928402730084e-10,55
4,2,16,2,"true","true",1024,1,1.06463784279925e-09,55
4,2,8,4,"true","true",128,4,5.01014761782562e-10,55
5,5,1,2,"true","false",512,32,2.08244695254566e-10,55
9,3,1,2,"true","false",64,16,8.51071260921012e-10,55
20,5,4,4,"true","false",512,128,7.18641144367208e-10,55
12,3,2,2,"true","false",1024,16,2.13392518191539e-10,55
20,5,2,4,"true","false",256,64,6.69296689699588e-10,55
16,4,2,4,"true","true",128,8,2.19257105073008e-10,55
6,2,4,2,"true","false",512,32,3.81960755118267e-10,55
4,1,8,2,"true","true",32,16,3.36051957395507e-09,55
5,5,8,4,"true","false",128,2,6.33418011630527e-10,55
8,2,4,2,"true","true",256,128,1.61941593783377e-09,55
12,6,8,4,"true","true",128,1,3.51277466922704e-10,55
8,4,2,2,"true","false",512,128,8.03157957999521e-10,55
18,6,16,4,"true","true",64,32,4.20210850083632e-09,55
12,3,4,4,"true","false",128,4,1.76181389583705e-10,55
3,3,1,2,"true","false",512,4,1.36227302720955e-10,55
15,5,2,4,"true","true",32,8,8.46469048315974e-10,55
2,1,16,4,"true","true",1024,1,1.50880131217793e-09,55
4,4,4,2,"true","true",256,8,4.63419670803804e-10,55
4,4,4,4,"true","true",64,8,1.33409066801314e-09,55
8,2,4,4,"true","true",128,4,2.0969116777056e-10,55
18,6,8,4,"true","true",64,8,6.76717127358413e-10,55
9,3,2,2,"true","false",128,2,2.26975910810821e-10,55
3,3,4,4,"true","true",512,2,4.98398185303161e-10,55
10,5,2,4,"true","false",64,2,1.45333990237963e-10,55
20,5,4,2,"true","true",32,1,1.65742224622325e-10,55
9,3,2,2,"true","true",256,256,3.76836361244488e-09,55
10,5,1,4,"true","true",128,128,3.02888624979274e-09,55
4,1,16,4,"true","true",512,256,5.41196287125974e-09,55
24,6,1,2,"true","true",1024,64,2.58271228199226e-10,55
1,1,4,4,"true","true",64,64,1.82438818726658e-08,55
20,5,1,4,"true","true",1024,64,2.47247911446839e-10,55
20,5,8,4,"true","false",256,2,2.29236037749892e-10,55
5,5,2,2,"true","true",64,16,1.41011839614224e-09,55
12,4,2,2,"true","false",512,4,2.04287668893377e-10,55
4,2,2,2,"true","false",256,16,2.89431938819344e-10,55
16,4,1,4,"true","false",512,4,1.64753987254726e-10,55
18,6,4,2,"true","false",32,8,8.15010370494328e-10,55
8,4,4,2,"true","true",64,8,6.90250199399173e-10,56
2,1,2,4,"true","false",512,1,2.87532056350535e-10,56
8,4,8,4,"true","false",32,16,3.67043999432414e-09,56
9,3,8,2,"true","true",64,8,7.91271681324507e-10,56
3,3,1,2,"true","false",512,2,1.36591161597662e-10,56
3,3,8,2,"true","false",64,1,8.01767403149996e-10,56
20,5,4,2,"true","true",256,8,1.53765259999971e-10,56
6,6,1,4,"true","false",256,32,3.67273593472767e-10,56
3,1,4,4,"true","false",64,4,5.46354353284779e-10,56
12,4,1,4,"true","false",64,64,3.10395401180604e-09,56
4,4,8,4,"true","true",128,4,6.54495086202426e-10,56
18,6,16,4,"true","false",128,2,5.87003754077398e-10,56
2,2,16,2,"true","false",32,4,4.08597200976741e-09,56
15,5,4,2,"true","true",512,128,9.50211402170137e-10,56
4,2,1,4,"true","false",64,16,9.71529181826917e-10,56
18,6,8,4,"true","true",128,1,2.7647815585508e-10,56
20,5,1,2,"true","false",1024,512,1.6821157995059e-09,56
6,6,2,2,"true","false",256,16,3.97795923722191e-10,56
6,2,8,4,"true","true",1024,256,1.78739318997175e-09,56
4,4,4,2,"true","false",32,32,9.70100577569551e-09,56
12,3,16,2,"true","true",128,128,6.95764315936834e-09,56
4,1,2,2,"true","false",1024,1024,4.59475893299688e-09,56
1,1,16,2,"true","true",64,16,1.07946987774712e-08,56
6,6,2,4,"true","false",128,4,2.54899029107184e-10,56
12,4,1,4,"true","true",1024,1,2.38598620551504e-10,56
12,4,16,2,"true","true",256,1,6.81082205381249e-10,56
12,3,4,2,"true","true",256,8,1.76018996234312e-10,56
4,2,2,4,"true","false",64,8,5.10320888864164e-10,56
12,6,4,4,"true","true",64,2,2.31986030900542e-10,56
4,2,8,2,"true","true",64,1,5.62196365827581e-10,56
9,3,2,2,"true","false",256,16,3.28638644507607e-10,56
4,2,8,4,"true","false",512,16,4.85887448023252e-10,56
6,6,2,2,"true","true",1024,128,8.88758239561253e-10,56
12,4,16,4,"true","true",512,2,6.79788831478933e-10,56
6,3,2,2,"true","false",32,16,1.57543621078662e-09,56
3,3,8,4,"true","true",1024,256,4.82812141298632e-09,56
8,2,4,4,"true","true",256,32,4.63056455905725e-10,56
6,6,2,4,"true","false",1024,1024,8.52861549723163e-09,56
24,6,16,2,"true","true",256,128,3.67861254027876e-09,56
16,4,8,2,"true","true",256,1,2.43813555061421e-10,56
3,1,8,4,"true","false",128,32,2.32690310404978e-09,56
9,3,4,4,"true","false",1024,1024,4.69026536487236e-09,56
6,6,2,2,"true","false",256,128,2.99777173845391e-09,56
20,5,1,2,"true","true",256,256,2.72634855738409e-09,56
8,4,16,4,"true","false",128,32,3.19666431747613e-09,56
6,2,1,4,"true","true",256,256,3.697445811803e-09,56
20,5,1,4,"true","false",32,1,1.65379796442849e-10,56
9,3,2,4,"true","true",1024,4,2.72667897628649e-10,56
12,3,2,4,"true","false",1024,1024,3.53511540096939e-09,56
3,3,2,4,"true","false",64,16,1.61058317260874e-09,56
8,4,16,2,"true","false",256,64,3.38424234057483e-09,57
12,6,1,2,"true","false",128,8,2.11719304524191e-10,57
1,1,2,4,"true","false",128,32,2.70907957156313e-09,57
2,1,1,2,"true","true",128,8,4.14852527238655e-10,57
6,6,1,2,"true","false",512,256,1.68529627239159e-09,57
6,3,16,2,"true","false",128,8,1.07091254636819e-09,57
2,1,16,4,"true","false",512,64,2.89411513302826e-09,57
20,5,16,2,"true","true",32,8,1.62134833111143e-09,57
3,1,2,4,"true","false",512,4,3.62739864005526e-10,57
2,2,4,4,"true","true",256,128,6.29047609172743e-09,57
8,2,8,2,"true","true",256,2,3.03220763035004e-10,57
24,6,2,2,"true","false",128,8,1.98060029169532e-10,57
6,6,16,2,"true","true",32,8,5.65863999063657e-09,57
4,4,2,2,"true","true",128,1,2.66288181905636e-10,57
6,6,8,2,"true","false",32,4,1.81385263176032e-09,57
2,1,2,2,"true","true",32,1,4.12485103652261e-10,57
15,5,1,2,"true","true",32,8,7.43486450464926e-10,57
18,6,8,4,"true","true",128,16,6.72383966778651e-10,57
15,5,4,4,"true","false",128,2,1.96413735578037e-10,57
16,4,4,2,"true","false",1024,32,2.05838263489348e-10,57
2,1,8,4,"true","false",512,64,1.80387639573271e-09,57
8,4,2,4,"true","false",32,1,1.96840319173404e-10,57
6,2,2,4,"true","false",64,4,3.84476608362374e-10,57
18,6,4,2,"true","true",1024,64,3.58390175426703e-10,57
3,1,2,4,"true","false",1024,1,3.88371247649234e-10,57
2,2,8,4,"true","true",512,64,2.45763262343964e-09,57
24,6,4,2,"true","false",512,4,1.50526608186561e-10,57
6,3,8,2,"true","false",256,64,2.10901811136448e-09,57
2,2,2,4,"true","true",512,32,5.45556334532176e-10,57
6,2,1,2,"true","true",512,512,3.76059874523936e-09,57
16,4,8,4,"true","false",512,2,2.79966822647889e-10,57
12,4,2,2,"true","false",1024,8,2.46841233723918e-10,57
10,5,16,2,"true","false",256,256,1.59565057710643e-08,57
12,6,8,4,"true","false",32,32,7.11917222976631e-09,57
20,5,16,4,"true","true",256,16,6.12563903960181e-10,57
20,5,2,2,"true","false",32,2,2.18827434164934e-10,57
3,3,1,2,"true","false",32,2,3.52578645702635e-10,57
20,5,4,2,"true","false",512,256,1.42521834724468e-09,57
20,5,16,4,"true","true",32,1,4.53193762953584e-10,57
18,6,8,4,"true","true",512,64,8.50304002604179e-10,57
8,4,2,4,"true","true",512,128,8.00107861762764e-10,57
18,6,2,2,"true","false",1024,32,2.35169660521537e-10,57
10,5,4,2,"true","true",32,16,2.33272857579577e-09,57
12,3,2,4,"true","true",32,8,7.24890902651082e-10,57
12,4,16,4,"true","false",128,32,2.1839724218042e-09,57
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,57
6,6,2,2,"true","true",32,32,5.32339157497643e-09,57
3,3,2,4,"true","true",256,256,6.61513474953061e-09,57
10,5,8,2,"true","false",32,4,1.00357489550016e-09,57
5,5,8,4,"true","true",512,4,6.70929042800253e-10,57
4,1,1,2,"true","true",512,128,1.20853552284025e-09,58
3,1,16,2,"true","false",128,16,2.07287104793287e-09,58
12,6,16,4,"true","true",128,128,1.37951283468169e-08,58
4,4,16,4,"true","false",128,4,1.21982572587295e-09,58
12,3,16,2,"true","false",256,4,4.55448142551118e-10,58
3,3,16,4,"true","true",128,4,1.17172853742635e-09,58
4,2,2,4,"true","false",1024,128,5.20643810284896e-10,58
8,2,1,4,"true","false",1024,4,2.56628292968103e-10,58
2,2,2,4,"true","false",64,32,3.72616657660337e-09,58
5,5,2,4,"true","false",64,16,1.40658567282984e-09,58
2,2,16,2,"true","true",1024,2,1.84025581102191e-09,58
4,2,8,2,"true","true",128,4,4.94751760738049e-10,58
12,6,16,2,"true","false",64,4,1.02346700744521e-09,58
6,3,4,4,"true","false",64,64,5.56428234456403e-09,58
5,5,1,2,"true","false",1024,2,1.24220644460169e-10,58
8,4,1,4,"true","false",32,32,2.84233644623139e-09,58
16,4,2,4,"true","false",512,32,2.25096180780319e-10,58
15,5,1,2,"true","false",128,2,1.75821977804987e-10,58
12,3,4,2,"true","true",512,128,7.65767903985577e-10,58
2,2,4,4,"true","true",64,32,6.33237309446374e-09,58
20,5,8,2,"true","false",256,2,2.2954852824601e-10,58
4,4,4,4,"true","true",1024,64,8.03831009217071e-10,58
3,1,8,4,"true","false",512,1,5.69466533039937e-10,58
3,1,1,2,"true","true",512,16,3.30030679416119e-10,58
9,3,4,4,"true","false",1024,64,3.79515791172982e-10,58
9,3,2,2,"true","true",64,2,2.25083436112856e-10,58
6,6,1,2,"true","false",64,4,1.9595497686556e-10,58
12,4,8,2,"true","true",256,16,4.40666126393104e-10,58
24,6,2,4,"true","true",1024,1,1.9108509972416e-10,58
4,1,2,4,"true","false",32,1,3.44731820992707e-10,58
2,2,8,2,"true","true",512,4,8.47651483544166e-10,58
3,1,8,4,"true","false",256,256,8.6397383455985e-09,58
4,4,8,4,"true","true",1024,128,2.28441954528063e-09,58
16,4,2,2,"true","false",64,8,3.64687583477883e-10,58
2,1,2,4,"true","true",1024,64,4.14723602498506e-10,58
6,6,8,2,"true","true",512,16,6.30606262944197e-10,58
2,1,16,4,"true","true",1024,128,3.05794061500851e-09,58
3,1,16,2,"true","true",512,32,1.26449265706921e-09,58
8,4,8,4,"true","false",512,2,4.04014640382833e-10,58
4,1,2,2,"true","true",256,8,3.11771346047531e-10,58
12,3,2,2,"true","true",512,256,1.49430168770631e-09,58
9,3,1,4,"true","false",512,4,2.01578804113364e-10,58
10,5,1,4,"true","true",512,16,1.4760907696458e-10,58
12,4,1,2,"true","true",1024,32,2.16681087387789e-10,58
6,2,4,2,"true","false",1024,1024,4.77074702560699e-09,58
12,4,8,4,"true","false",128,32,1.31205150252105e-09,58
2,1,1,4,"true","true",64,4,4.27875539104468e-10,58
6,2,16,4,"true","false",512,128,2.73203949916641e-09,58
6,2,1,2,"true","false",32,1,2.79812309567696e-10,58
1,1,1,2,"true","false",256,1,2.31279113456348e-10,58
24,6,4,4,"true","true",1024,16,1.80041052683465e-10,59
6,6,1,2,"true","true",1024,1,1.25629960742448e-10,59
6,6,4,2,"true","true",512,128,2.72313625775631e-09,59
12,4,4,4,"true","true",128,2,2.0944269151883e-10,59
24,6,4,2,"true","true",1024,1024,3.75049343555335e-09,59
4,4,2,2,"true","false",32,4,7.81270385194574e-10,59
3,3,4,2,"true","true",128,4,5.14074895997593e-10,59
16,4,16,4,"true","false",32,32,6.04196266364558e-09,59
15,5,2,2,"true","true",64,1,2.01142281059228e-10,59
5,5,1,2,"true","false",64,4,2.02276861995421e-10,59
15,5,1,2,"true","false",128,8,2.50010406226851e-10,59
6,6,2,2,"true","false",256,128,2.99777173845391e-09,59
10,5,8,4,"true","false",256,16,5.73282574331026e-10,59
10,5,1,4,"true","false",1024,1,1.75798533552593e-10,59
4,1,16,2,"true","false",512,512,1.04243211477057e-08,59
15,5,1,2,"true","false",1024,64,2.96015984639784e-10,59
16,4,2,4,"true","true",128,1,1.58519127922462e-10,59
15,5,2,2,"true","false",64,4,2.83460705842385e-10,59
1,1,2,4,"true","true",1024,256,2.73806271042159e-09,59
3,3,4,4,"true","true",32,2,8.87478976687892e-10,59
15,5,16,2,"true","true",32,16,3.85959873445755e-09,59
12,3,1,2,"true","false",512,64,4.0520967787911e-10,59
9,3,1,4,"true","false",128,32,8.50708911095378e-10,59
12,3,2,4,"true","true",512,256,1.49488345194563e-09,59
2,2,4,4,"true","true",128,1,6.119999925463e-10,59
5,5,8,2,"true","false",64,16,3.58596297715483e-09,59
4,4,1,2,"true","false",256,1,1.28928275881999e-10,59
12,6,1,2,"true","false",256,64,7.46412049703883e-10,59
16,4,16,4,"true","true",512,16,5.71092583418561e-10,59
2,1,1,4,"true","true",256,64,1.39238198356181e-09,59
1,1,1,4,"true","false",32,1,5.74511144274481e-10,59
5,5,16,2,"true","false",32,16,1.13299104303755e-08,59
18,6,16,2,"true","false",32,8,2.01073809885137e-09,59
12,3,1,4,"true","false",1024,16,2.13706429175111e-10,59
16,4,2,2,"true","true",128,4,1.63432391924432e-10,59
5,5,1,2,"true","true",256,4,1.17379768662026e-10,59
24,6,2,2,"true","false",32,32,2.32917625306927e-09,59
3,1,8,4,"true","true",512,2,5.3627275158281e-10,59
20,5,2,4,"true","false",128,8,2.04863874722242e-10,59
8,2,8,2,"true","false",64,4,4.15068278871077e-10,59
9,3,2,2,"true","true",512,128,1.01807801182955e-09,59
5,5,1,4,"true","true",256,2,1.23576973332287e-10,59
24,6,16,4,"true","false",32,8,1.56667270102025e-09,59
24,6,16,4,"true","false",32,2,5.84504982303258e-10,59
3,3,2,2,"true","false",1024,4,2.8285187737597e-10,59
9,3,8,4,"true","true",1024,2,4.02990607040837e-10,59
4,2,1,2,"true","true",256,4,1.80536216891147e-10,59
4,2,1,4,"true","false",64,1,2.01475503313195e-10,59
5,5,1,2,"true","false",1024,512,1.78015728000673e-09,59
16,4,4,4,"true","true",32,4,3.6507765490558e-10,59
18,6,1,4,"true","true",512,64,4.40786002373031e-10,60
16,4,16,2,"true","true",64,4,5.91250213714149e-10,60
4,2,1,2,"true","false",128,8,2.87231080373252e-10,60
10,5,4,2,"true","false",256,1,2.44715143916856e-10,60
3,1,4,2,"true","false",64,2,3.80457668543591e-10,60
12,4,1,2,"true","true",512,2,1.81554782154612e-10,60
8,4,1,2,"true","true",256,1,1.48561653020949e-10,60
18,6,8,2,"true","false",128,16,6.68885293572133e-10,60
15,5,4,4,"true","true",32,4,4.81411208584924e-10,60
16,4,1,2,"true","false",1024,128,4.05734860355415e-10,60
6,6,1,2,"true","false",1024,32,1.30214124849928e-10,60
9,3,8,2,"true","false",1024,16,3.95485167728725e-10,60
6,2,16,4,"true","false",256,64,2.68230125802482e-09,60
6,6,8,2,"true","false",128,64,7.66059120079575e-09,60
4,1,1,4,"true","true",1024,256,1.21318172681803e-09,60
8,2,16,4,"true","false",128,64,3.87324631686756e-09,60
4,1,2,2,"true","true",64,16,1.20947800905452e-09,60
16,4,16,2,"true","true",128,64,3.35005174651405e-09,60
4,4,2,2,"true","false",256,64,1.49850904550934e-09,60
2,2,16,2,"true","true",512,32,2.22754102692922e-09,60
4,4,1,2,"true","true",256,128,1.54280048067409e-09,60
12,6,2,4,"true","true",256,4,1.35662211876773e-10,60
6,2,8,2,"true","true",1024,256,1.79122521314628e-09,60
8,4,2,2,"true","true",256,64,7.67082108678746e-10,60
4,4,8,2,"true","true",128,16,1.9649260267628e-09,60
2,2,8,2,"true","true",64,8,2.47197196873581e-09,60
3,1,16,2,"true","false",128,128,1.39990138469077e-08,60
1,1,1,2,"true","true",512,2,2.34129884092023e-10,60
8,2,16,2,"true","false",64,2,4.99719383202085e-10,60
12,3,4,4,"true","false",512,128,7.62098031395136e-10,60
20,5,2,2,"true","false",32,2,2.18827434164934e-10,60
2,1,4,2,"true","false",1024,32,4.41164948628426e-10,60
9,3,1,2,"true","true",1024,1,2.54846526318952e-10,60
12,3,2,2,"true","true",128,32,7.20251649837494e-10,60
6,6,16,4,"true","false",32,32,2.41000977933194e-08,60
9,3,2,4,"true","false",128,8,3.27667968254085e-10,60
12,6,8,4,"true","true",128,16,9.5616439555065e-10,60
3,1,4,2,"true","true",64,4,5.44374290936173e-10,60
4,1,2,2,"true","false",1024,128,6.59342609566246e-10,60
18,6,2,2,"true","false",128,1,1.89075934672369e-10,60
12,4,8,4,"true","false",128,32,1.31205150252105e-09,60
24,6,8,4,"true","true",512,512,5.64460355660011e-09,60
8,2,8,4,"true","true",512,128,1.2699613877539e-09,60
3,1,16,4,"true","false",256,32,2.07074759011303e-09,60
12,4,4,4,"true","true",256,16,3.0146300456829e-10,60
8,2,16,4,"true","true",512,4,5.51232634957509e-10,60
18,6,8,4,"true","false",128,1,2.75475597838205e-10,60
6,6,1,2,"true","false",512,512,3.22937084049454e-09,60
15,5,1,2,"true","true",256,64,7.65977667999502e-10,60
12,6,2,4,"true","false",512,8,1.36684270842826e-10,60
20,5,16,2,"true","true",256,16,6.29717415251959e-10,61
3,1,4,2,"true","false",1024,2,3.70809822432871e-10,61
12,3,8,2,"true","false",64,8,5.95291477369444e-10,61
9,3,1,2,"true","false",256,16,2.88677097913934e-10,61
6,2,8,4,"true","false",1024,16,4.61239568050576e-10,61
6,6,4,2,"true","false",64,2,4.15882430914251e-10,61
2,2,4,4,"true","false",128,32,3.20794431081915e-09,61
12,4,4,2,"true","false",512,8,2.15998789518963e-10,61
3,1,4,4,"true","true",1024,16,3.80893201156693e-10,61
4,4,1,4,"true","true",32,4,3.96644250855381e-10,61
24,6,2,2,"true","true",64,1,1.42946633909124e-10,61
12,3,2,2,"true","false",64,2,1.76658243359271e-10,61
10,5,8,4,"true","false",512,8,3.74808967962457e-10,61
16,4,1,4,"true","true",1024,8,1.95431854444634e-10,61
1,1,2,2,"true","true",1024,16,4.61995468095087e-10,61
9,3,8,2,"true","false",32,32,5.23452115991709e-09,61
8,2,8,4,"true","true",256,2,3.08118502021150e-10,61
24,6,1,2,"true","true",32,4,3.33227556422889e-10,61
18,6,2,4,"true","false",1024,2,2.30769871335324e-10,61
8,4,2,2,"true","false",256,64,7.66109275138217e-10,61
12,4,4,4,"true","true",256,2,2.05186134998477e-10,61
8,4,8,4,"true","false",512,16,3.99401854516089e-10,61
8,2,2,2,"true","false",32,16,1.61839589523525e-09,61
12,6,8,4,"true","true",256,2,3.77579686747108e-10,61
6,2,1,2,"true","false",512,256,1.92565219160482e-09,61
12,3,16,4,"true","false",64,1,4.31350718950052e-10,61
8,2,16,2,"true","false",512,1,6.06281117486459e-10,61
4,2,8,2,"true","true",512,256,4.83121833312136e-09,61
20,5,2,4,"true","false",512,64,3.78741865814456e-10,61
3,3,4,2,"true","true",128,2,5.16953039426681e-10,61
10,5,2,2,"true","false",1024,32,1.63854150552269e-10,61
8,2,2,4,"true","false",1024,128,4.87144801478475e-10,61
12,6,1,4,"true","false",128,128,2.98722412444053e-09,61
3,1,8,4,"true","true",256,16,7.85912832199716e-10,61
12,3,4,4,"true","false",256,64,7.28656649300797e-10,61
18,6,16,4,"true","false",64,64,8.9983310768719e-09,61
